"","stars","word","business_id","n","tf","idf","tf_idf"
"1",5,"amazing israeli","gkqfm6mTim9Rwopwjayc8w",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"2",5,"aperitif bar","Hl_vXTiYLozWo7T9Cq17vw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"3",5,"august ridge","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"4",5,"awesome cidery","j1yb8y-jFwpG_hW9AH3PrQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"5",5,"beer toni","-BdYhP-12elmFV7oB1iv4A",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"6",5,"champagne atmosphere","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"7",5,"cheerful knowledgeable","Bo-GGwQNcLVwyKeYkbfAYg",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"8",5,"closed mondays","kwtKZ3fzM5jlR8Z7KIA17g",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"9",5,"cozy friendly","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"10",5,"crush hosts","dutm97q2F4a6RV6YQ0uLHw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"11",5,"delicious crunchy","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"12",5,"dining favorite","Hl_vXTiYLozWo7T9Cq17vw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"13",5,"drink bubbles","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"14",5,"environment highly","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"15",5,"excellent host","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"16",5,"fantastic grilled","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"17",5,"friendly delicious","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"18",5,"fuel depot","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"19",5,"glass specials","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"20",5,"groovy jazz","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"21",5,"hook allie","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"22",5,"included dv's","Bo-GGwQNcLVwyKeYkbfAYg",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"23",5,"italian varietals","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"24",5,"lunch saturdays","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"25",5,"motto socialize","Bo-GGwQNcLVwyKeYkbfAYg",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"26",5,"official grand","j1yb8y-jFwpG_hW9AH3PrQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"27",5,"perfect italian","Hl_vXTiYLozWo7T9Cq17vw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"28",5,"pm park","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"29",5,"poorly managed","A7Uwcr1BjasB6BWke1hrfA",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"30",5,"raw egg","fiQxkb1pfPpvrr0oYYYBcA",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"31",5,"rotating tap","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"32",5,"saturdays sundays","kwtKZ3fzM5jlR8Z7KIA17g",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"33",5,"sexy spot","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"34",5,"speak easy","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"35",5,"staff loved","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"36",5,"stolpman tasting","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"37",5,"superb tonite's","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"38",5,"tastings vino","Bo-GGwQNcLVwyKeYkbfAYg",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"39",5,"tonite's surf","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"40",5,"town goleta","R93mEcQ1pjq7q3LzShi3ow",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"41",5,"varietals offered","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"42",5,"warm cozy","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"43",5,"wine love","gkqfm6mTim9Rwopwjayc8w",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"44",5,"wine varietals","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.79175946922805,0.00968518632015165
"45",5,"atmosphere excellent","j1yb8y-jFwpG_hW9AH3PrQ",1,0.00540540540540541,1.09861228866811,0.0059384448036114
"46",5,"fun environment","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,1.09861228866811,0.0059384448036114
"47",5,"quiet relaxing","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,1.09861228866811,0.0059384448036114
"48",5,"wine glass","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,1.09861228866811,0.0059384448036114
"49",5,"happy hours","kwtKZ3fzM5jlR8Z7KIA17g",1,0.00540540540540541,0.693147180559945,0.00374674151654025
"50",4.5,"hickory burger","1FURjeGJi_LBXcJQg8eskw",4,0.00179372197309417,1.79175946922805,0.00321391833045391
"51",4,"chicken piccata","iBBV8vesQ8fo2IQA7an1JA",9,0.00176574455562095,1.79175946922805,0.00316378952777173
"52",4,"lobster bisque","SZU9c8V2GuREDN5KgyHFJw",8,0.00156955071610751,1.79175946922805,0.00281225735801931
"53",4.5,"chicken sandwiches","r2IhvKZQ_wLR5mLBnPOilg",3,0.00134529147982063,1.79175946922805,0.00241043874784043
"54",4.5,"excellent beer","d0E938M2_4kcuULUdnj-Xw",3,0.00134529147982063,1.79175946922805,0.00241043874784043
"55",4.5,"sweet potatoe","1FURjeGJi_LBXcJQg8eskw",3,0.00134529147982063,1.79175946922805,0.00241043874784043
"56",4,"rock crab","SZU9c8V2GuREDN5KgyHFJw",17,0.00333529527172847,0.693147180559945,0.0023118505139335
"57",5,"daily specials","8Lbz0hfE4MWzd7yDu9atBA",1,0.00540540540540541,0.405465108108164,0.00219170328707116
"58",5,"wine club","gLNf3zUydIKc_cvUll-6gw",1,0.00540540540540541,0.405465108108164,0.00219170328707116
"59",4.5,"amazing tapas","KSYONgGtrK0nKXfroB-bwg",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"60",4.5,"beef skewers","x2ly0NsSTMmMpljpdIZdYA",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"61",4.5,"close encounter","c-W17u2jiFOD2H_d6uo-bQ",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"62",4.5,"ding's crispy","r2IhvKZQ_wLR5mLBnPOilg",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"63",4.5,"excellent oyster","3Wy21heeDm8h2tSZfcj6OA",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"64",4.5,"main bacara","sZHLbLnw1vwHF1xDzuV1iw",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"65",4.5,"reserve cabernet","S8saWaZlToeNoloR2fMrAQ",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"66",4.5,"trout almondine","3Wy21heeDm8h2tSZfcj6OA",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"67",4.5,"zookers chicken","krTxH1a9kzWgwvt3PVH8pQ",2,0.000896860986547085,1.79175946922805,0.00160695916522696
"68",4,"coconut shrimp","SZU9c8V2GuREDN5KgyHFJw",4,0.000784775358053757,1.79175946922805,0.00140612867900966
"69",4,"day sunday","OrU9wTeHJSLMwyGqYg4FAA",4,0.000784775358053757,1.79175946922805,0.00140612867900966
"70",4,"lobster tacos","SZU9c8V2GuREDN5KgyHFJw",4,0.000784775358053757,1.79175946922805,0.00140612867900966
"71",4,"fresh seafood","SZU9c8V2GuREDN5KgyHFJw",5,0.000980969197567196,1.09861228866811,0.00107770481525222
"72",4,"amazing pizza","DOfiulOub9hVPBCtiDl9Fw",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"73",4,"bean french","Ss6f5v_t5Vddiaz4ZOxL0g",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"74",4,"box crab","SZU9c8V2GuREDN5KgyHFJw",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"75",4,"cinnamon rolls","thlyktt2c7v1DyOpSVSibw",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"76",4,"crab sandwich","SZU9c8V2GuREDN5KgyHFJw",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"77",4,"delicious clam","U3grYFIeu6RgAAQgdriHww",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"78",4,"hot combo","U3grYFIeu6RgAAQgdriHww",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"79",4,"pumpkin strip","Ss6f5v_t5Vddiaz4ZOxL0g",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"80",4,"vanilla bean","Ss6f5v_t5Vddiaz4ZOxL0g",3,0.000588581518540318,1.79175946922805,0.00105459650925724
"81",5,"service highly","POSwCH5XrPTMRILJaNAjAQ",1,0.00540540540540541,0.182321556793955,0.000985521928615971
"82",4.5,"cheese sandwich","gdEZfd6RFXYmmXX71RDvbA",2,0.000896860986547085,1.09861228866811,0.000985302501047632
"83",4.5,"key lime","3Wy21heeDm8h2tSZfcj6OA",2,0.000896860986547085,1.09861228866811,0.000985302501047632
"84",4.5,"super yummy","KSYONgGtrK0nKXfroB-bwg",2,0.000896860986547085,1.09861228866811,0.000985302501047632
"85",4.5,"tomato soup","gdEZfd6RFXYmmXX71RDvbA",2,0.000896860986547085,1.09861228866811,0.000985302501047632
"86",4,"steamed clams","U3grYFIeu6RgAAQgdriHww",4,0.000784775358053757,1.09861228866811,0.000862163852201773
"87",4.5,"absolutely slaps","EZc2myE2mYk2h9JK9qu8gw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"88",4.5,"adorable coffee","Y0izXh4Dv1_YU68tn43Xiw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"89",4.5,"affordable amazing","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"90",4.5,"al tartufo","gdEZfd6RFXYmmXX71RDvbA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"91",4.5,"allowed boo","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"92",4.5,"amazing bar","g0lCOgLkkByZrhmwYzP5KA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"93",4.5,"amazing cider","IZZ7J14VnJGyUqYH1tgT6w",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"94",4.5,"amazing nachos","EZc2myE2mYk2h9JK9qu8gw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"95",4.5,"amazing savingnon","S8saWaZlToeNoloR2fMrAQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"96",4.5,"amazing worth","4IqrY1mXK65HgrrgkpE-cw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"97",4.5,"ambiance delicious","3Wy21heeDm8h2tSZfcj6OA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"98",4.5,"ambience lackluster","c-W17u2jiFOD2H_d6uo-bQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"99",4.5,"ample seating","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"100",4.5,"apps stay","x2ly0NsSTMmMpljpdIZdYA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"101",4.5,"atmosphere brick","EZc2myE2mYk2h9JK9qu8gw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"102",4.5,"atmosphere perfect","IZZ7J14VnJGyUqYH1tgT6w",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"103",4.5,"atmosphere unique","j_m8zce-jSRQn5JmC633GQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"104",4.5,"attentive initially","3Wy21heeDm8h2tSZfcj6OA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"105",4.5,"authentic italian","gdEZfd6RFXYmmXX71RDvbA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"106",4.5,"average cold","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"107",4.5,"avoid cover","2nk4hq2oRfym8ROQ5iS47g",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"108",4.5,"awesome artwork","xTYLUPg8Xg-z3cYoPpcJqQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"109",4.5,"awesome bought","df_UStxBFDYNSd-ngoR1-w",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"110",4.5,"awesome enjoyed","iBTc6XKgW5HESEZIii-G4g",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"111",4.5,"awesome tartar","3Wy21heeDm8h2tSZfcj6OA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"112",4.5,"awsome food","EZc2myE2mYk2h9JK9qu8gw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"113",4.5,"bad majestic","c-W17u2jiFOD2H_d6uo-bQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"114",4.5,"bakersfield ca","3Wy21heeDm8h2tSZfcj6OA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"115",4.5,"bar music","r2IhvKZQ_wLR5mLBnPOilg",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"116",4.5,"bar wood","g0lCOgLkkByZrhmwYzP5KA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"117",4.5,"barbara super","0t1pU_Ky3Jvgq5Ya_OC1pA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"118",4.5,"bartenders poor","j_m8zce-jSRQn5JmC633GQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"119",4.5,"basil soup","krTxH1a9kzWgwvt3PVH8pQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"120",4.5,"bathroom mirror","xTYLUPg8Xg-z3cYoPpcJqQ",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"121",4.5,"bday lunch","3Wy21heeDm8h2tSZfcj6OA",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"122",4.5,"beach grill","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"123",4.5,"beachy atmosphere","1FURjeGJi_LBXcJQg8eskw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
"124",4.5,"bear beer","d0E938M2_4kcuULUdnj-Xw",1,0.000448430493273543,1.79175946922805,0.000803479582613478
